"Document.ID","Section A.  MA Benchmark  Quality Bonus Payments and Rebate","Section A.  MA Growth Percentage","Section A.  Update of the RxHCC Model","Section B.  Calculation of Fee for Service Cost","Section B.  Encounter Data as a Diagnosis Source for 2019","Section B.  FFS Growth Percentage","Section C.  IME Phase Out","Section C.  Part D Risk Sharing","Section D.  ESRD Rates","Section D.  Medicare Part D Benefit Parameters  Annual Adjustments for Defined Standard Benefit in 2019","Section D.  Retiree Drug Subsidy Amounts","Section E.  Clinical Trials","Section E.  Estimated Total Covered Part D Spending at Out of Pocket Threshold for Applicable Beneficiaries","Section E.  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap","Section F.  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap","Section F.  Location of Network Areas for PFFS Plans in Plan Year 2020","Section G.  MA Employer Group Waiver Plans","Section G.  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount","Section H.  CMS HCC Risk Adjustment Model for CY 2019","Section H.  Enhanced Medication Therapy Management (MTM) Model","Section I Annual Calendar","Section I Audit of the Sponsoring Organization s Compliance Program Effectiveness","Section I Enforcement Actions for Provider Directories","Section I Incomplete and Inaccurate Bid Submissions","Section I Innovations in Health Plan Design","Section I New Medicare Card Project (formerly the Social Security Number Removal Initiative  SSNRI)","Section I Plan Corrections","Section I Plan Finder Civil Money Penalty (CMP) Icon or Other Type of Notice","Section I Star Ratings   Categorical Adjustment Index","Section I Star Ratings   Disaster Implications","Section I Star Ratings   Display Measures","Section I Star Ratings   Future","Section I Star Ratings   General","Section I Star Ratings   Integrity and Completeness","Section I Star Ratings   Measure Changes","Section I Validation Audits","Section I.  ESRD Risk Adjustment Model for CY 2019","Section II Cost Plan Competition Requirements","Section II Cost Plan Transition to MA under MACRA","Section II Coverage of Supervised Exercise Therapy (SET) for Symptomatic Peripheral Artery Disease (PAD)","Section II Employer Group Waiver Plans","Section II Encounter Data Listening Forums  Monitoring and Compliance Activities","Section II Enhanced Disease Management (EDM) for Dual Eligible Special Needs Plans (D SNPs) and Institutional Special Needs Plans (I SNPs)","Section II Health Related Supplemental Benefits","Section II Improving Beneficiary Communications and Reducing Burden for Integrated D SNPs","Section II Maximum Out of Pocket (MOOP) Limits","Section II Meaningful Difference (Substantially Duplicative Plan Offerings)","Section II Medicare Advantage (MA) Segmented Service Area Options","Section II Medicare Advantage (MA) Uniformity Flexibility","Section II Medicare Diabetes Prevention Program (MDPP) Services Clarification","Section II Outpatient Observation Services","Section II Overview of CY 2019 Benefits and Bid Review","Section II Part C Cost Sharing Standards","Section II Part C Optional Supplemental Benefits","Section II Parts A and B Cost sharing for Individuals Enrolled in the Qualified Medicare Beneficiary (QMB) Program","Section II Per Member Per Month (PMPM) Actuarial Equivalent (AE) Cost Sharing Limits","Section II Plans with Low Enrollment","Section II Rewards and Incentives for Completion of a Health Risk Assessment (HRA)","Section II Special Needs Plan (SNP) Legislative Sunset Provision","Section II Special Needs Plan (SNP) Specific Networks Research and Development","Section II Tiered Cost Sharing of Medical Benefits","Section II Total Beneficiary Cost (TBC)","Section II Transparency   Timeliness with Prior Authorization Processes","Section III Benefit Review","Section III Coordination of Benefits (COB) User Fee","Section III CY 2019 Formulary Submission Window","Section III Expanding the Part D OTC Program","Section III Improving Access to Part D Vaccines","Section III Improving Drug Utilization Review Controls in Medicare Part D","Section III LIS Enrollee Cost sharing for Out of Network Part D Drugs","Section III Low Enrollment Plans (Stand alone PDPs only)","Section III Medication Therapy Management (MTM) Annual Cost Threshold","Section III Part D Benefit Parameters for Non Defined Standard Plans","Section III Part D Mail Order Refill Consent Policy  Solicitation for Comments","Section III Specialty Tiers","Section III Tier Composition","Section III Timely Updates to LIS Status Based on Best Available Evidence","Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment (DME) Supply Drugs","Section IV   Medicare Medicaid Plans","Section J.  Frailty Adjustment for PACE organizations and FIDE SNPs","Section K.  Medicare Advantage Coding Pattern Adjustment","Section L.  Normalization Factors","Section M.  Medical Loss Ratio Credibility Adjustment","Section N.  Encounter Data as a Diagnosis Source for 2019","Section O.  Quality Payment Program","Section RS Advanced Notice Part I Risk Model"
"CMS-2017-0163-1140-1-6",0.024331630794878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246399389387691,0,0,0,0,0,0.443352104627209,0,0,0,0.0571423502068266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27371109215748,0.272576279392705,0.13655371935369,0.270312471651274,0,0.272576279392705,0.676586436823484,0.272576279392705,0,0.00680560534091139,0.062419540839529,0,0.443352104627209,0,0,0,0,0,0.0655727543873354,0,0,0,0,0.163581359327641,0,0,0.0294542182683149,0,0,0,0,0,0,0,0,0,0.0263804760790898,0,0,0,0,0,0,0.0118291078387654
"CMS-2017-0163-1140-1-7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165005561411542,0.0165137526903066,0,0,0,0,0,0,0,0.0166322713038003,0.084714395805597,0,0.0360598510550843,0.0325029360456874,0.0506824926080512,0.0115826887332616,0,0,0,0,0.0299675792803199,0,0,0,0,0.0359636827577264,0,0.0108778951276714,0.029613876721362,0,0,0.0108778951276714,0.0106797772439695,0.0108778951276714,0,0.00996419924054857,0,0,0,0,0,0,0,0,0,0,0.062345134784763,0,0,0.457295167113907,0,0,0.187249371562252,0,0,0,0,0.031714412838915,0,0,0,0.0166297593483835,0,0,0,0,0,0,0,0
"CMS-2017-0163-1140-1-8",0,0,0,0,0,0,0.00640133790119889,0,0,0,0,0.10319763634914,0,0,0,0.0032061812482417,0,0,0,0,0,0.0626256065420495,0.232979863971599,0,0,0.0265595542514102,0,0,0,0,0,0,0,0,0.00946364498963316,0,0,0,0,0,0,0.0769167525430213,0,0,0.0810022188035363,0,0,0,0.208683130362755,0,0,0,0.0321619395759086,0,0.232979863971599,0,0,0,0,0,0,0,0.242967566497889,0,0,0.026121046350329,0,0,0.346876929659942,0,0,0,0,0,0,0,0,0.0253271915569813,0,0,0,0,0,0,0.0206165454602054,0.00878447543877611
"CMS-2017-0163-1141-1-1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.101930821564803,0,0,0,0,0.0307787970248507,0,0,0,0,0,0,0,0,0,0,0,0.0302071522472011,0.0511188918245828,0,0,0,0,0,0,0,0,0,0.0279483647331161,0,0.0404507660290168,0.0783000007740787,0,0,0.0404507660290168,0.0395963678899016,0.0404507660290168,0,0,0,0,0,0,0,0,0.0259391256405934,0,0,0,0,0,0,0,0,0,0.693288352130204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307787970248507,0,0
"CMS-2017-0163-1141-1-2",0,0,0,0.0765941641836253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264145617223093,0,0,0.00752919285411864,0,0,0,0.0409313758498153,0,0.0563722205567002,0.0382552342772244,0.0260070856168064,0,0,0,0,0,0,0,0,0,0.042566959727408,0,0,0,0.042566959727408,0.0652619806100535,0.042566959727408,0,0,0,0,0.0264145617223093,0,0.0532247270345154,0,0.0187058193399005,0,0,0,0,0,0,0.00441161786029927,0,0,0.71338412655619,0,0.0532247270345154,0,0,0,0,0,0,0.00752620894922057,0,0,0,0,0,0,0,0
"CMS-2017-0163-1141-1-3",0,0,0,0.0556972075897599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218158919994048,0,0.0780240693463888,0.0324619318730681,0,0,0.0112666286110386,0,0,0.0122748887646662,0,0,0,0.0193388609861736,0,0,0,0,0,0,0,0,0.0482077102205236,0,0.0121138836965209,0,0.195410226997223,0,0,0,0,0.0545319201155213,0.218158919994048,0,0,0,0,0,0,0.0940460483606814,0.147225467948791,0,0,0.167843727408959,0,0,0.469681442193891,0,0,0,0,0,0,0,0,0.0324585230536308,0,0,0,0,0,0,0,0
"CMS-2017-0163-1141-1-4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132198604507804,0,0,0,0,0,0.01350154929838,0.0139720389363067,0.0562961650574822,0.05015437004913,0.0188367791082091,0,0.0140352420719141,0,0,0,0,0,0,0,0,0.0184408112169572,0,0,0,0.0184408112169572,0.136417253419906,0.0184408112169572,0,0,0,0,0.132198604507804,0,0,0,0,0,0,0,0,0,0,0.092075658918616,0,0,0.612040062378126,0,0,0,0,0,0,0,0,0,0.0280932784457658,0,0,0,0,0,0.0973179754660836,0
"CMS-2017-0163-1141-1-5",0.00121761228769034,0,0.00238161654211836,0.00102744564684672,0.00167600514572445,0,0.00249076776566531,0.00267100926701833,0.00211330379655323,0.00157722873110102,0.00279860007256784,0.00336458578366898,0.00197726100967615,0.00282672950638271,0.00228527068133093,0.00170970996713301,0.00152015632480409,0.00148425912636764,0.00106977247992928,0.00261106217611616,0.00290519006074496,0.00110826703341387,0.00156405878910986,0.00150344324563591,0.00111204190440192,0,0.00179994044708413,0.00173832897354622,0,0,0,0.00123159303622603,0,0,0.364079441188838,0,0.00368746580783034,0.00152163891158973,0.00152163891158973,0.00163452604525676,0.00130403080215977,0.00228730533454027,0.00265785853490407,0,0,0.0442742599804604,0,0,0.00234281777530586,0,0.00131331492192809,0.00367920870443974,0,0.0024078622535709,0.00156405878910986,0.00237146517960222,0.00230548547378216,0.0020984417771758,0.00112157543347225,0.00180720066861445,0.00181492418484345,0.00253560720030622,0.00154493811637862,0.00112157543347234,0.00612908816418171,0,0.205167411972313,0.00111156860978546,0.175485417644338,0.0013133149219281,0.00230548547378217,0.00279860007256784,0.00194157276655599,0,0.00186449957880964,0.00237146517960221,0.00126054699549582,0,0.00178940642153921,0.00180720066861445,0.00119746611624624,0.00107158716735086,0.00249981108054432,0.00106977247992928,0.00163294896098337,0.00174041537793345
"CMS-2017-0163-1142-1-1",0,0.0188232823983669,0,0.15075035727891,0,0.0188232823983669,0,0,0,0,0,0,0,0,0,0.0268875615515366,0,0,0.201473241151042,0,0.0779360291221415,0,0.10636317644806,0,0.10462038595721,0,0,0,0.147580282564413,0,0,0,0,0,0,0.0132701644596836,0,0.0268779258744875,0.0268779258744875,0,0,0.125084726037238,0,0,0.0419579267798385,0,0.0610269344796669,0,0.0952991771348607,0,0,0,0,0,0.10636317644806,0,0,0,0,0,0,0,0.105269011233071,0,0,0.0723839087977798,0.052516121416091,0,0.0841796641661656,0,0,0,0.0260973449007099,0,0,0,0,0,0,0,0.222822203894723,0,0,0.201473241151042,0,0
"CMS-2017-0163-1142-1-10",0.323182520223884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572511642881765,0,0,0,0,0,0,0.0420623896819849,0.0167608794319933,0.0714672416733537,0.073271786629735,0,0,0.0159168404737394,0.181753164023155,0,0,0,0,0.0513073401060822,0,0,0,0,0,0,0.0512939746621272,0,0,0,0,0,0.0572511642881765,0,0,0.036151788906398,0,0,0,0,0,0,0,0.00640351918525958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-11",0.0735451721782627,0,0,0,0,0,0.0363036399038758,0.147854362786272,0.0362983163700587,0,0,0,0,0,0,0,0.0287375111687428,0.0162017136654182,0,0.27671151391424,0,0,0.143491729520494,0,0,0,0,0,0.0487548607347802,0.0129975363268745,0.015322357554444,0.0428869763961392,0.12095819191458,0,0.0583479355341378,0,0.0890759850217297,0,0,0,0,0,0,0.0152218612778911,0,0.0410841273321554,0,0.0152218612778911,0.143379190892406,0.0152218612778911,0,0,0,0,0.143491729520494,0.0813366531161706,0,0.05243857131071,0.00974425398689416,0.0175305164854167,0,0.066064956042558,0,0,0,0,0,0,0.00385821731242088,0,0,0,0,0,0,0.0813366531161706,0,0,0,0.0175305164854167,0,0.0183080440879415,0,0,0,0.00529074504579111
"CMS-2017-0163-1142-1-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348237824127753,0,0,0.0280360186368219,0,0,0,0,0,0.35072554812965,0.0524413259159131,0,0.114123118860396,0.06460017195844,0.235641949295769,0.192283015591251,0.037561157842504,0,0,0,0,0.0106147640856401,0.044157085304245,0,0,0.0369522950880444,0,0.0212167761160856,0,0.0251234979024911,0,0,0,0,0,0.0280360186368219,0,0.064311260471688,0,0,0,0.013033371204087,0,0,0,0,0,0,0,0.00721905742391348,0,0.064311260471688,0,0.01496031307254,0,0,0,0.0106152654060443,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-13",0.104603900043428,0,0,0,0,0,0,0,0,0,0,0,0,0.0563274310395532,0,0,0.00739847485220822,0,0,0,0,0,0,0,0,0.0519798618238455,0,0,0.0743598324354282,0.570648901858171,0.249694793579197,0,0,0,0,0.0224462605185012,0,0,0,0,0.0332567027063697,0.0106410594987899,0,0,0.0333682707862055,0,0,0,0,0,0,0,0,0,0,0,0,0.0291605927393782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452671373553421,0,0,0,0.0332595548265131,0.0519776656955108,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120415237737822,0,0,0,0,0.0203518101753601,0.134818346859611,0.440856505369951,0.0617485289636278,0.0228005737373737,0,0.0279812121076291,0,0,0,0,0,0.108688100322926,0,0.0365210306626934,0.0204126159544757,0,0,0.0365210306626934,0.035731433941283,0.0365210306626934,0.0173862376609506,0,0,0,0,0,0,0.0732849800927879,0,0,0,0,0.0431738785682699,0,0,0.0161816483221297,0,0,0.069728793195025,0.0173862376609506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603291321917473
"CMS-2017-0163-1142-1-15",0.0167667743548762,0.00666822351038476,0,0,0,0.00666822351038476,0,0,0,0,0,0,0,0.0942686153358341,0,0,0,0,0,0,0,0.0333062731482812,0,0,0,0,0,0,0,0,0,0.632393626469998,0.0749666291488267,0,0,0.0502582948217501,0,0,0,0,0,0,0,0.0070021707261007,0,0.00241070231973702,0,0.0070021707261007,0.00688331719810857,0.0070021707261007,0.063716230649144,0,0,0,0,0,0,0.0669980134955617,0,0,0,0,0,0,0,0,0.0256875468529059,0,0.084555021835723,0.063716230649144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505755178769663,0,0,0,0.00599200814987107,0.235016969871293,0,0,0,0.105546026267644,0.435765127254812,0.0463597027365466,0.0289939985786832,0.0161224584291595,0.0386431344894793,0,0,0,0,0,0.0156224683055855,0,0,0,0,0.0112045218154068,0,0,0,0,0.0273974494221814,0,0,0,0,0,0.0215207145859527,0,0,0.0144849893566083,0,0.0293831745072183,0,0,0.00201082922112617,0.0134035453874729,0,0,0,0,0,0,0,0,0,0,0.00599015632225672,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934800426130506,0.167818873955378,0.096152342648302,0,0,0,0.432185963184986,0.0943972838892068,0,0.0204710021336555,0.0117269642784657,0,0,0.0534870019115613,0,0.401144554866368,0,0,0,0,0.0149185012344113,0,0.0264108202501452,0.0341777066011092,0,0,0,0.0341777066011092,0.120777914366409,0.0341777066011092,0,0.0503016841618331,0,0,0.096152342648302,0,0.0276714005912018,0.0484907595952,0,0,0.0529293241345476,0.0680695943238161,0,0,0,0,0,0,0,0,0.0276714005912018,0,0,0.0106800726336917,0,0,0.0149194253820544,0,0.0183229535875423,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562134492466083,0.00563391699585445,0,0,0,0.251396332380524,0.300219041416845,0,0,0.0263698728797523,0.0650464793564793,0.302425018095791,0,0,0.00859888597305386,0.0198212851747875,0.0225119513184443,0,0,0.355795528503238,0,0,0,0,0,0.0429577480568262,0,0,0,0,0,0,0.268875791074967,0,0.0222214339241153,0.00764531409292903,0,0,0.300219041416845,0,0,0.0743355175072404,0,0,0,0,0,0,0,0.0446333998609104,0,0,0.0321120538822955,0.0222214339241153,0,0,0,0,0,0,0,0.0263681159228024,0,0,0,0,0,0,0,0.00592532746715378
"CMS-2017-0163-1142-1-19",0,0,0,0.127047555484576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218287653441627,0,0.0822822663219261,0,0,0,0,0.011663911357511,0,0,0,0,0.0257427096131226,0.045990718438276,0.118435468952914,0,0,0,0,0,0.128547679122366,0,0.0550597770147063,0.0239591708008863,0.202757937765798,0,0.0257441398277,0,0,0,0.0584462075782714,0,0.0218287653441627,0,0,0,0,0,0,0.656152325004528,0,0.0773868674031876,0.0355222166402637,0,0.0763278277708116,0.0602308096664868,0,0,0,0,0,0.012721303008919,0,0,0,0,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-2",0.0695458489308096,0.0180777204198981,0,0.0523310683559394,0,0.0180777204198981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044217304156793,0,0,0.14347025948846,0,0,0,0,0,0,0,0,0,0.00668153928299992,0.02311661772578,0.00550076881532274,0,0.122951254236731,0,0,0,0,0,0.4287954762582,0.142968845442945,0.0132646191841852,0.0442464429574156,0,0.142968845442945,0.288806106762693,0.142968845442945,0.0135996339442033,0,0,0.0159558615387464,0.14347025948846,0,0,0,0,0.0574560544547984,0,0.156825285405008,0,0,0,0,0,0,0.0517854909946373,0.0135996339442033,0,0,0,0.0374645349554702,0,0,0,0,0,0.0574560544547984,0.0568056962075,0,0,0,0,0.230372356626839
"CMS-2017-0163-1142-1-20",0,0,0,0.0112036450310348,0,0,0,0.0284259272405707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381257458939216,0,0,0,0.012855907936395,0,0.0143962602608874,0.00456291160798026,0.0156291142191232,0,0,0,0.0327937662293459,0,0,0,0,0.00114004204258096,0,0.0396199504253176,0.282492584171832,0.0258831796554248,0.009122663320136,0.0237207557264835,0.282492584171832,0.278036930165696,0.282492584171832,0.0946754880123454,0,0.355691094392338,0,0,0,0,0.0283965821354675,0,0.0592216054467521,0.401819379920975,0.0299451387491088,0,0,0,0,0.0213508830570687,0,0,0.0946754880123454,0,0,0,0,0,0,0,0,0,0.0592216054467521,0,0,0,0,0,0
"CMS-2017-0163-1142-1-21",0.0101543274005219,0,0,0.0741313429281164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257752677754577,0,0.0108998626357161,0,0,0,0,0.0181133232950286,0,0,0.00627742216845213,0,0,0.0126073036179773,0,0,0,0,0,0.0650000843837598,0.307712473818148,0.124038922657664,0.106092826311597,0.0458938217722301,0,0.124038922657664,0.366832611768969,0.124038922657664,0,0,0,0,0.257752677754577,0,0,0.490191164562475,0,0.244783120360037,0.114549835258552,0,0,0,0,0,0.0772133159161825,0,0.0285927454128076,0,0,0,0,0.0275551219514541,0,0,0,0,0.047638635201493,0.244783120360037,0,0,0,0,0,0.0109341380206108
"CMS-2017-0163-1142-1-22",0,0,0,0.084177474477536,0,0,0,0,0,0,0,0,0,0,0,0,0.0135249356532414,0,0,0,0,0,0.266516659174034,0,0.0363804938958489,0,0,0,0,0,0.00568099581497226,0.0365231174932191,0.00357471586171538,0,0,0.0272310723261252,0.00249968072431813,0,0,0,0,0,0,0,0.537058925134533,0.0449167929484988,0.0186345202330769,0,0.238695473124375,0,0,0,0,0,0.266516659174034,0,0,0.0383505820799606,0,0,0,0.069355873975921,0,0,0,0,0.0597291865694406,0,0,0,0,0,0,0.00699126300830517,0,0,0,0,0.153615245298665,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-23",0.0393599112389317,0,0,0,0,0,0,0,0,0.0163778971524486,0,0,0,0,0,0.0555775139378548,0,0,0.0167010652560678,0,0,0,0.616454917310561,0.0295293021650202,0,0.0126137095203384,0,0,0,0,0,0.0366242035964206,0.0567141582034041,0.0124157286650883,0,0.0191619023985541,0.0328265335491451,0.0555721569685986,0.0555721569685986,0,0,0.467121192512655,0,0,0.106117017895497,0.0715375419991276,0,0,0.552080495777524,0,0,0,0,0,0.616454917310561,0.0260819075125201,0,0.0585225506554543,0,0,0,0.0544464189406463,0,0,0,0.0558515725289693,0,0,0.0276811515281358,0,0,0,0,0,0,0.0260819075125201,0,0.0126113301199546,0,0,0,0,0,0.0167010652560678,0,0.0769391312886905
"CMS-2017-0163-1142-1-24",0.0160743984064842,0,0,0.102069818468199,0,0,0,0,0,0,0,0,0,0,0,0.0260303382236319,0,0.00880414136630654,0,0,0,0,0.0632679529831132,0.123863963479791,0.0846046670735281,0.00670379916063062,0.101897809886028,0,0.0112770506303914,0,0.0240107147101138,0.0730026044113268,0,0,0.0117012084644453,0.102772777922549,0,0.0260232753660703,0.0260232753660703,0,0.00364585120925504,0.448880137761578,0,0,0.0669974045497761,0,0.00100316131963816,0,0.0566932831416435,0,0,0.0119772211846254,0,0,0.0632679529831132,0,0,0.0406246294546413,0,0,0,0,0.183563580468303,0,0,0.0689924008388923,0,0,0,0,0,0,0,0.0208613756007421,0.0238064799792958,0,0,0.00670089670270622,0,0,0,0,0,0,0,0.0916565694149274
"CMS-2017-0163-1142-1-25",0,0,0,0.0618636105409637,0,0,0,0,0,0,0,0.413930624616093,0,0,0,0,0.0671913136050111,0,0,0,0,0,0.255496971185743,0,0,0,0,0,0.0423009030312001,0,0.0212792954947111,0,0,0,0,0.0537424893512846,0.0461691864865833,0,0,0,0,0.0154283388328037,0,0,0.0517609663480636,0.0982324756980346,0,0,0.228826897208213,0,0.0703088301107144,0.203077702348538,0.0162187706307542,0,0.255496971185743,0,0.0818221327519711,0,0,0,0,0.00884706474359293,0.677386094421245,0,0,0.00583754145711425,0,0,0,0.0703088301107144,0.0818221327519711,0,0,0.0159546158825993,0,0,0,0,0,0,0,0,0,0,0,0.00696146903580579
"CMS-2017-0163-1142-1-26",0,0,0,0.0305179373716647,0,0,0,0,0,0,0,0.246733781739774,0,0,0,0,0.0236963490221513,0.0237104944767782,0,0,0.0513336345670523,0,0.117679481163316,0.0540964000333571,0,0,0,0,0,0,0.0230698748138918,0.0538515294938815,0,0.0335765708199778,0.00360635918941,0.0311834355495324,0.0153764330752316,0,0,0,0.00160886525831575,0,0,0,0,0,0,0,0.105411576447904,0,0.15700221784276,0,0,0,0.117679481163316,0,0.167651042057298,0,0,0,0,0,0.123673987539298,0,0,0.411195522236944,0,0,0.0446003499948419,0.15700221784276,0.167651042057298,0,0.0419172873504909,0,0,0,0,0,0.00638224429415796,0,0,0,0,0,0.0471391188565486,0
"CMS-2017-0163-1142-1-27",0,0,0,0.0263937604113772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190379841615829,0,0,0,0,0,0,0,0,0,0.0868932807659582,0,0,0,0.0468285111116721,0,0,0,0,0,0.0923451173002697,0,0,0.0647174152854489,0,0,0,0,0,0,0,0,0,0,0.0870516324270515,0,0,0,0,0,0,0,0,0,0.00454300222252014,0.0236323250695515,0,0.587279330282934,0,0,0,0,0,0,0.0870516324270515,0,0,0,0,0,0,0,0,0,0.0282400923314206
"CMS-2017-0163-1142-1-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280255051462685,0,0,0,0,0,0.0350194506221061,0,0,0.0195156620819509,0.00852960535878244,0,0,0,0.0322406796955533,0,0.0597975753663691,0,0,0.0398836539504934,0,0,0,0,0,0.0288533878176707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252753258957488,0,0,0.648572459071746,0.0288533878176707,0,0,0,0,0,0,0,0.0280235337004031,0.0374957582133886,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171102301873184,0,0,0,0,0,0,0,0,0,0,0,0.286580594853466,0,0,0,0,0.00296594581346312,0.029975536325776,0,0.0150532706044911,0,0.0145740171743235,0.0369370379505228,0,0,0,0,0,0,0,0,0,0.0155266210709883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790614650158184,0,0,0,0,0,0.0451470509394358,0,0.51342035121218,0,0,0,0,0,0,0,0,0.28657986639701,0,0,0,0,0,0,0,0
"CMS-2017-0163-1142-1-3",0,0,0,0.13997007015416,0.0585137382112934,0,0,0,0,0,0,0,0,0.0411708267815122,0,0,0.370268833982536,0.146656869836435,0,0,0,0,0,0,0,0,0,0,0,0,0.0207384645696031,0,0,0.0229663279734124,0,0.0435229563710148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387944872558878,0.0515764997255878,0.0510595075258677,0,0,0.049186327138701,0,0,0.0140398732249104,0,0,0,0,0,0,0,0,0,0,0,0,0.0413999627158803,0.0510595075258677,0,0,0,0,0,0.273436152966665
"CMS-2017-0163-1142-1-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0.117679875379609,0,0,0.0332647188889161,0,0,0,0,0,0.0771471476375059,0,0,0.217565779950227,0,0,0,0.0161539961794906,0,0,0,0,0,0.124706147203177,0.0460677270930773,0,0,0,0,0.0250596664524571,0,0,0.0480076756043914,0,0,0,0.0691428612503222,0,0,0,0,0,0.0771471476375059,0,0,0,0,0,0,0,0,0,0,0.0070711244216494,0.0779155758616427,0,0,0,0,0,0,0.22218744982785,0,0,0,0.21756226116494,0.234176608030634,0,0.062140837336919,0,0,0,0,0.00982867781301748
"CMS-2017-0163-1142-1-31",0,0,0,0,0,0,0,0,0,0.0515049204092242,0.336967450532663,0,0,0,0,0,0,0,0.0677562564456748,0,0,0,0.0611426451470119,0,0,0,0,0,0.457173577691092,0.110855453165839,0.0459755513751445,0.037560715690769,0,0,0.084667986367133,0,0.118572863289187,0,0,0,0,0,0,0.0326060257979063,0,0,0,0.0326060257979063,0.0866268458863198,0.0326060257979063,0,0,0,0,0.0611426451470119,0,0,0.0663827836851552,0,0,0,0,0,0,0,0.00152528196558233,0,0.0785444992340836,0.0109090514377395,0,0,0.336967450532663,0,0,0,0,0,0,0,0,0,0,0,0.0677562564456748,0,0
"CMS-2017-0163-1142-1-4",0.0194521835636013,0,0,0,0.286362811043199,0,0,0,0,0,0,0,0,0,0,0.106575438646265,0,0,0.114180162131541,0,0,0,0.036599120669685,0,0,0,0.093465672585659,0,0,0,0,0.020688499847644,0.0478793009473393,0.0176168602757753,0.0295228390746488,0,0,0.106573601654929,0.106573601654929,0,0,0.182060511438636,0,0,0,0,0,0,0.0327905105985553,0,0,0.0109233323006637,0,0,0.036599120669685,0,0,0,0,0,0,0.0517703003484365,0.0502802556173777,0,0,0.00305679290840446,0.0126413018817454,0,0.0149727982720878,0,0,0,0,0,0,0,0,0,0,0,0.0842955544383798,0.0701260794494956,0,0.114180162131541,0,0.308735502267129
"CMS-2017-0163-1142-1-5",0,0,0,0.114582346801633,0.0965193218620842,0,0.176941919897272,0.0966335434199749,0.176950613595726,0,0,0,0,0,0,0.0284211046490861,0,0,0.157588384439339,0,0.0856750330233154,0,0,0.0158813080884765,0,0,0,0,0,0.0381765714530815,0,0.01506761945257,0.0514860282565378,0,0,0.00899322168475019,0.123018340840661,0.028416928083327,0.028416928083327,0,0,0.272695501267597,0,0.0177023214775763,0.0186134471806512,0.0264989262601196,0,0.0177023214775763,0.0173337490256681,0.0177023214775763,0,0,0,0,0,0,0,0.020706471906028,0,0,0,0.209987332270154,0,0,0,0,0.0279439856418151,0,0.0234151812133253,0,0,0,0,0.0213588279238544,0,0,0,0,0,0,0.12193499452076,0.0406695040076628,0,0.157588384439339,0.0208774765487469,0.0598294421924683
